@RELATION train_agent_It2.arff
   @ATTRIBUTE food_pos_x NUMERIC
   @ATTRIBUTE food_pos_y NUMERIC
   @ATTRIBUTE snake_pos_x NUMERIC
   @ATTRIBUTE snake_pos_y NUMERIC
   @ATTRIBUTE body_length NUMERIC
   @ATTRIBUTE move_RIGHT {True, False}
   @ATTRIBUTE move_LEFT {True, False}
   @ATTRIBUTE move_UP {True, False}
   @ATTRIBUTE move_DOWN {True, False}
   @ATTRIBUTE current_score NUMERIC
   @ATTRIBUTE current_direction {RIGHT, LEFT, UP, DOWN}
   @ATTRIBUTE distance_to_crash NUMERIC
   @ATTRIBUTE relative_head_apple_x {RIGHT, LEFT, SAME}
   @ATTRIBUTE relative_head_apple_y {UP, DOWN, SAME}
   @ATTRIBUTE next_score NUMERIC
   @ATTRIBUTE expected_direction {0, 1, 2, 3}

@data
270, 460, 270, 300, 18, False, True, True, True, 1049, DOWN, 170, SAME, DOWN, 1048, 1
270, 460, 270, 310, 18, False, True, True, True, 1048, DOWN, 160, SAME, DOWN, 1047, 1
270, 460, 270, 320, 18, False, True, True, True, 1047, DOWN, 150, SAME, DOWN, 1046, 1
270, 460, 270, 330, 18, False, True, True, True, 1046, DOWN, 140, SAME, DOWN, 1045, 1
270, 460, 270, 340, 18, False, True, True, True, 1045, DOWN, 130, SAME, DOWN, 1044, 1
270, 460, 270, 350, 18, False, True, True, True, 1044, DOWN, 120, SAME, DOWN, 1043, 1
270, 460, 270, 360, 18, False, True, True, True, 1043, DOWN, 110, SAME, DOWN, 1042, 1
270, 460, 270, 370, 18, False, True, True, True, 1042, DOWN, 100, SAME, DOWN, 1041, 1
270, 460, 270, 380, 18, False, True, True, True, 1041, DOWN, 90, SAME, DOWN, 1040, 1
270, 460, 270, 390, 18, False, True, True, True, 1040, DOWN, 80, SAME, DOWN, 1039, 1
270, 460, 270, 400, 18, False, True, True, True, 1039, DOWN, 70, SAME, DOWN, 1038, 1
270, 460, 270, 410, 18, False, True, True, True, 1038, DOWN, 60, SAME, DOWN, 1037, 1
270, 460, 270, 420, 18, False, True, True, True, 1037, DOWN, 50, SAME, DOWN, 1036, 1
270, 460, 270, 430, 18, False, True, True, True, 1036, DOWN, 40, SAME, DOWN, 1035, 1
270, 460, 270, 440, 18, False, True, True, True, 1035, DOWN, 30, SAME, DOWN, 1034, 1
270, 460, 270, 450, 18, False, True, True, True, 1034, DOWN, 20, SAME, DOWN, 1134, 1
20, 300, 270, 460, 19, False, True, True, True, 1134, DOWN, 10, LEFT, UP, 1133, 3
20, 300, 260, 460, 19, True, True, False, True, 1133, LEFT, 260, LEFT, UP, 1132, 3
20, 300, 250, 460, 19, True, True, False, True, 1132, LEFT, 250, LEFT, UP, 1131, 3
20, 300, 240, 460, 19, True, True, False, True, 1131, LEFT, 240, LEFT, UP, 1130, 3
20, 300, 230, 460, 19, True, True, False, True, 1130, LEFT, 230, LEFT, UP, 1129, 3
20, 300, 220, 460, 19, True, True, False, True, 1129, LEFT, 220, LEFT, UP, 1128, 3
20, 300, 210, 460, 19, True, True, False, True, 1128, LEFT, 210, LEFT, UP, 1127, 3
20, 300, 200, 460, 19, True, True, False, True, 1127, LEFT, 200, LEFT, UP, 1126, 3
20, 300, 190, 460, 19, True, True, False, True, 1126, LEFT, 190, LEFT, UP, 1125, 3
20, 300, 180, 460, 19, True, True, False, True, 1125, LEFT, 180, LEFT, UP, 1124, 3
20, 300, 170, 460, 19, True, True, False, True, 1124, LEFT, 170, LEFT, UP, 1123, 3
20, 300, 160, 460, 19, True, True, False, True, 1123, LEFT, 160, LEFT, UP, 1122, 3
20, 300, 150, 460, 19, True, True, False, True, 1122, LEFT, 150, LEFT, UP, 1121, 3
20, 300, 140, 460, 19, True, True, False, True, 1121, LEFT, 140, LEFT, UP, 1120, 3
20, 300, 130, 460, 19, True, True, False, True, 1120, LEFT, 130, LEFT, UP, 1119, 3
20, 300, 120, 460, 19, True, True, False, True, 1119, LEFT, 120, LEFT, UP, 1118, 3
20, 300, 110, 460, 19, True, True, False, True, 1118, LEFT, 110, LEFT, UP, 1117, 3
20, 300, 100, 460, 19, True, True, False, True, 1117, LEFT, 100, LEFT, UP, 1116, 3
20, 300, 90, 460, 19, True, True, False, True, 1116, LEFT, 90, LEFT, UP, 1115, 3
20, 300, 80, 460, 19, True, True, False, True, 1115, LEFT, 80, LEFT, UP, 1114, 3
20, 300, 70, 460, 19, True, True, False, True, 1114, LEFT, 70, LEFT, UP, 1113, 3
20, 300, 60, 460, 19, True, True, False, True, 1113, LEFT, 60, LEFT, UP, 1112, 3
20, 300, 50, 460, 19, True, True, False, True, 1112, LEFT, 50, LEFT, UP, 1111, 3
20, 300, 40, 460, 19, True, True, False, True, 1111, LEFT, 40, LEFT, UP, 1110, 3
20, 300, 30, 460, 19, True, True, False, True, 1110, LEFT, 30, LEFT, UP, 1109, 3
20, 300, 20, 460, 19, True, True, False, True, 1109, LEFT, 20, SAME, UP, 1108, 0
20, 300, 20, 450, 19, True, False, True, True, 1108, UP, 450, SAME, UP, 1107, 0
20, 300, 20, 440, 19, True, False, True, True, 1107, UP, 440, SAME, UP, 1106, 0
20, 300, 20, 430, 19, True, False, True, True, 1106, UP, 430, SAME, UP, 1105, 0
20, 300, 20, 420, 19, True, False, True, True, 1105, UP, 420, SAME, UP, 1104, 0
20, 300, 20, 410, 19, True, False, True, True, 1104, UP, 410, SAME, UP, 1103, 0
20, 300, 20, 400, 19, True, False, True, True, 1103, UP, 400, SAME, UP, 1102, 0
20, 300, 20, 390, 19, True, False, True, True, 1102, UP, 390, SAME, UP, 1101, 0
20, 300, 20, 380, 19, True, False, True, True, 1101, UP, 380, SAME, UP, 1100, 0
20, 300, 20, 370, 19, True, False, True, True, 1100, UP, 370, SAME, UP, 1099, 0
20, 300, 20, 360, 19, True, False, True, True, 1099, UP, 360, SAME, UP, 1098, 0
20, 300, 20, 350, 19, True, False, True, True, 1098, UP, 350, SAME, UP, 1097, 0
20, 300, 20, 340, 19, True, False, True, True, 1097, UP, 340, SAME, UP, 1096, 0
20, 300, 20, 330, 19, True, False, True, True, 1096, UP, 330, SAME, UP, 1095, 0
20, 300, 20, 320, 19, True, False, True, True, 1095, UP, 320, SAME, UP, 1094, 0
20, 300, 20, 310, 19, True, False, True, True, 1094, UP, 310, SAME, UP, 1194, 0
320, 170, 20, 300, 20, True, False, True, True, 1194, UP, 300, RIGHT, UP, 1193, 2
320, 170, 30, 300, 20, True, True, True, False, 1193, RIGHT, 440, RIGHT, UP, 1192, 2
320, 170, 40, 300, 20, True, True, True, False, 1192, RIGHT, 430, RIGHT, UP, 1191, 2
320, 170, 50, 300, 20, True, True, True, False, 1191, RIGHT, 420, RIGHT, UP, 1190, 2
320, 170, 60, 300, 20, True, True, True, False, 1190, RIGHT, 410, RIGHT, UP, 1189, 2
320, 170, 70, 300, 20, True, True, True, False, 1189, RIGHT, 400, RIGHT, UP, 1188, 2
320, 170, 80, 300, 20, True, True, True, False, 1188, RIGHT, 390, RIGHT, UP, 1187, 2
320, 170, 90, 300, 20, True, True, True, False, 1187, RIGHT, 380, RIGHT, UP, 1186, 2
320, 170, 100, 300, 20, True, True, True, False, 1186, RIGHT, 370, RIGHT, UP, 1185, 2
320, 170, 110, 300, 20, True, True, True, False, 1185, RIGHT, 360, RIGHT, UP, 1184, 2
320, 170, 120, 300, 20, True, True, True, False, 1184, RIGHT, 350, RIGHT, UP, 1183, 2
320, 170, 130, 300, 20, True, True, True, False, 1183, RIGHT, 340, RIGHT, UP, 1182, 2
320, 170, 140, 300, 20, True, True, True, False, 1182, RIGHT, 330, RIGHT, UP, 1181, 2
320, 170, 150, 300, 20, True, True, True, False, 1181, RIGHT, 320, RIGHT, UP, 1180, 2
320, 170, 160, 300, 20, True, True, True, False, 1180, RIGHT, 310, RIGHT, UP, 1179, 2
320, 170, 170, 300, 20, True, True, True, False, 1179, RIGHT, 300, RIGHT, UP, 1178, 2
320, 170, 180, 300, 20, True, True, True, False, 1178, RIGHT, 290, RIGHT, UP, 1177, 2
320, 170, 190, 300, 20, True, True, True, False, 1177, RIGHT, 280, RIGHT, UP, 1176, 2
320, 170, 200, 300, 20, True, True, True, False, 1176, RIGHT, 270, RIGHT, UP, 1175, 2
320, 170, 210, 300, 20, True, True, True, False, 1175, RIGHT, 260, RIGHT, UP, 1174, 2
320, 170, 220, 300, 20, True, True, True, False, 1174, RIGHT, 250, RIGHT, UP, 1173, 2
320, 170, 230, 300, 20, True, True, True, False, 1173, RIGHT, 240, RIGHT, UP, 1172, 2
320, 170, 240, 300, 20, True, True, True, False, 1172, RIGHT, 230, RIGHT, UP, 1171, 2
320, 170, 250, 300, 20, True, True, True, False, 1171, RIGHT, 220, RIGHT, UP, 1170, 2
320, 170, 260, 300, 20, True, True, True, False, 1170, RIGHT, 210, RIGHT, UP, 1169, 2
320, 170, 270, 300, 20, True, True, True, False, 1169, RIGHT, 200, RIGHT, UP, 1168, 2
320, 170, 280, 300, 20, True, True, True, False, 1168, RIGHT, 190, RIGHT, UP, 1167, 2
320, 170, 290, 300, 20, True, True, True, False, 1167, RIGHT, 180, RIGHT, UP, 1166, 2
320, 170, 300, 300, 20, True, True, True, False, 1166, RIGHT, 170, RIGHT, UP, 1165, 2
320, 170, 310, 300, 20, True, True, True, False, 1165, RIGHT, 160, RIGHT, UP, 1164, 2
320, 170, 320, 300, 20, True, True, True, False, 1164, RIGHT, 150, SAME, UP, 1163, 0
320, 170, 320, 290, 20, True, False, True, True, 1163, UP, 290, SAME, UP, 1162, 0
320, 170, 320, 280, 20, True, False, True, True, 1162, UP, 280, SAME, UP, 1161, 0
320, 170, 320, 270, 20, True, False, True, True, 1161, UP, 270, SAME, UP, 1160, 0
320, 170, 320, 260, 20, True, False, True, True, 1160, UP, 260, SAME, UP, 1159, 0
320, 170, 320, 250, 20, True, False, True, True, 1159, UP, 250, SAME, UP, 1158, 0
320, 170, 320, 240, 20, True, False, True, True, 1158, UP, 240, SAME, UP, 1157, 0
320, 170, 320, 230, 20, True, False, True, True, 1157, UP, 230, SAME, UP, 1156, 0
320, 170, 320, 220, 20, True, False, True, True, 1156, UP, 220, SAME, UP, 1155, 0
320, 170, 320, 210, 20, True, False, True, True, 1155, UP, 210, SAME, UP, 1154, 0
320, 170, 320, 200, 20, True, False, True, True, 1154, UP, 200, SAME, UP, 1153, 0
320, 170, 320, 190, 20, True, False, True, True, 1153, UP, 190, SAME, UP, 1152, 0
320, 170, 320, 180, 20, True, False, True, True, 1152, UP, 180, SAME, UP, 1252, 0
470, 120, 320, 170, 21, True, False, True, True, 1252, UP, 170, RIGHT, UP, 1251, 2
470, 120, 330, 170, 21, True, True, True, False, 1251, RIGHT, 140, RIGHT, UP, 1250, 2
470, 120, 340, 170, 21, True, True, True, False, 1250, RIGHT, 130, RIGHT, UP, 1249, 2
470, 120, 350, 170, 21, True, True, True, False, 1249, RIGHT, 120, RIGHT, UP, 1248, 2
470, 120, 360, 170, 21, True, True, True, False, 1248, RIGHT, 110, RIGHT, UP, 1247, 2
470, 120, 370, 170, 21, True, True, True, False, 1247, RIGHT, 100, RIGHT, UP, 1246, 2
470, 120, 380, 170, 21, True, True, True, False, 1246, RIGHT, 90, RIGHT, UP, 1245, 2
470, 120, 390, 170, 21, True, True, True, False, 1245, RIGHT, 80, RIGHT, UP, 1244, 2
470, 120, 400, 170, 21, True, True, True, False, 1244, RIGHT, 70, RIGHT, UP, 1243, 2
470, 120, 410, 170, 21, True, True, True, False, 1243, RIGHT, 60, RIGHT, UP, 1242, 2
470, 120, 420, 170, 21, True, True, True, False, 1242, RIGHT, 50, RIGHT, UP, 1241, 2
470, 120, 430, 170, 21, True, True, True, False, 1241, RIGHT, 40, RIGHT, UP, 1240, 2
470, 120, 440, 170, 21, True, True, True, False, 1240, RIGHT, 30, RIGHT, UP, 1239, 2
470, 120, 450, 170, 21, True, True, True, False, 1239, RIGHT, 20, RIGHT, UP, 1238, 2
470, 120, 460, 170, 21, True, True, True, False, 1238, RIGHT, 10, RIGHT, UP, 1237, 2
470, 120, 470, 170, 21, True, True, False, False, 1237, RIGHT, 0, SAME, UP, 1237, 2
470, 120, 470, 160, 21, True, False, False, True, 1236, UP, 160, SAME, UP, 1235, 0
470, 120, 470, 150, 21, True, False, False, True, 1235, UP, 150, SAME, UP, 1234, 0
470, 120, 470, 140, 21, True, False, False, True, 1234, UP, 140, SAME, UP, 1233, 0
470, 120, 470, 130, 21, True, False, False, True, 1233, UP, 130, SAME, UP, 1333, 0
250, 310, 470, 120, 22, True, False, False, True, 1333, UP, 120, LEFT, DOWN, 1332, 3
250, 310, 460, 120, 22, True, True, False, True, 1332, LEFT, 460, LEFT, DOWN, 1331, 3
250, 310, 450, 120, 22, True, True, False, True, 1331, LEFT, 450, LEFT, DOWN, 1330, 3
250, 310, 440, 120, 22, True, True, False, True, 1330, LEFT, 440, LEFT, DOWN, 1329, 3
250, 310, 430, 120, 22, True, True, False, True, 1329, LEFT, 430, LEFT, DOWN, 1328, 3
250, 310, 420, 120, 22, True, True, False, True, 1328, LEFT, 420, LEFT, DOWN, 1327, 3
250, 310, 410, 120, 22, True, True, False, True, 1327, LEFT, 410, LEFT, DOWN, 1326, 3
250, 310, 400, 120, 22, True, True, False, True, 1326, LEFT, 400, LEFT, DOWN, 1325, 3
250, 310, 390, 120, 22, True, True, False, True, 1325, LEFT, 390, LEFT, DOWN, 1324, 3
250, 310, 380, 120, 22, True, True, False, True, 1324, LEFT, 380, LEFT, DOWN, 1323, 3
250, 310, 370, 120, 22, True, True, False, True, 1323, LEFT, 370, LEFT, DOWN, 1322, 3
250, 310, 360, 120, 22, True, True, False, True, 1322, LEFT, 360, LEFT, DOWN, 1321, 3
250, 310, 350, 120, 22, True, True, False, True, 1321, LEFT, 350, LEFT, DOWN, 1320, 3
250, 310, 340, 120, 22, True, True, False, True, 1320, LEFT, 340, LEFT, DOWN, 1319, 3
250, 310, 330, 120, 22, True, True, False, True, 1319, LEFT, 330, LEFT, DOWN, 1318, 3
250, 310, 320, 120, 22, True, True, False, True, 1318, LEFT, 320, LEFT, DOWN, 1317, 3
250, 310, 310, 120, 22, True, True, False, True, 1317, LEFT, 310, LEFT, DOWN, 1316, 3
250, 310, 300, 120, 22, True, True, False, True, 1316, LEFT, 300, LEFT, DOWN, 1315, 3
250, 310, 290, 120, 22, True, True, False, True, 1315, LEFT, 290, LEFT, DOWN, 1314, 3
250, 310, 280, 120, 22, True, True, False, True, 1314, LEFT, 280, LEFT, DOWN, 1313, 3
250, 310, 270, 120, 22, True, True, False, True, 1313, LEFT, 270, LEFT, DOWN, 1312, 3
250, 310, 260, 120, 22, True, True, False, True, 1312, LEFT, 260, LEFT, DOWN, 1311, 3
250, 310, 250, 120, 22, True, True, False, True, 1311, LEFT, 250, SAME, DOWN, 1310, 1
250, 310, 250, 130, 22, False, True, True, True, 1310, DOWN, 340, SAME, DOWN, 1309, 1
250, 310, 250, 140, 22, False, True, True, True, 1309, DOWN, 330, SAME, DOWN, 1308, 1
250, 310, 250, 150, 22, False, True, True, True, 1308, DOWN, 320, SAME, DOWN, 1307, 1
250, 310, 250, 160, 22, False, True, True, True, 1307, DOWN, 310, SAME, DOWN, 1306, 1
250, 310, 250, 170, 22, False, True, True, True, 1306, DOWN, 300, SAME, DOWN, 1305, 1
250, 310, 250, 180, 22, False, True, True, True, 1305, DOWN, 290, SAME, DOWN, 1304, 1
250, 310, 250, 190, 22, False, True, True, True, 1304, DOWN, 280, SAME, DOWN, 1303, 1
250, 310, 250, 200, 22, False, True, True, True, 1303, DOWN, 270, SAME, DOWN, 1302, 1
250, 310, 250, 210, 22, False, True, True, True, 1302, DOWN, 260, SAME, DOWN, 1301, 1
250, 310, 250, 220, 22, False, True, True, True, 1301, DOWN, 250, SAME, DOWN, 1300, 1
250, 310, 250, 230, 22, False, True, True, True, 1300, DOWN, 240, SAME, DOWN, 1299, 1
250, 310, 250, 240, 22, False, True, True, True, 1299, DOWN, 230, SAME, DOWN, 1298, 1
250, 310, 250, 250, 22, False, True, True, True, 1298, DOWN, 220, SAME, DOWN, 1297, 1
250, 310, 250, 260, 22, False, True, True, True, 1297, DOWN, 210, SAME, DOWN, 1296, 1
250, 310, 250, 270, 22, False, True, True, True, 1296, DOWN, 200, SAME, DOWN, 1295, 1
250, 310, 250, 280, 22, False, True, True, True, 1295, DOWN, 190, SAME, DOWN, 1294, 1
250, 310, 250, 290, 22, False, True, True, True, 1294, DOWN, 180, SAME, DOWN, 1293, 1
250, 310, 250, 300, 22, False, True, True, True, 1293, DOWN, 170, SAME, DOWN, 1393, 1
170, 310, 250, 310, 23, False, True, True, True, 1393, DOWN, 160, LEFT, SAME, 1392, 3
170, 310, 240, 310, 23, True, True, False, True, 1392, LEFT, 240, LEFT, SAME, 1391, 3
170, 310, 230, 310, 23, True, True, False, True, 1391, LEFT, 230, LEFT, SAME, 1390, 3
170, 310, 220, 310, 23, True, True, False, True, 1390, LEFT, 220, LEFT, SAME, 1389, 3
170, 310, 210, 310, 23, True, True, False, True, 1389, LEFT, 210, LEFT, SAME, 1388, 3
170, 310, 200, 310, 23, True, True, False, True, 1388, LEFT, 200, LEFT, SAME, 1387, 3
170, 310, 190, 310, 23, True, True, False, True, 1387, LEFT, 190, LEFT, SAME, 1386, 3
170, 310, 180, 310, 23, True, True, False, True, 1386, LEFT, 180, LEFT, SAME, 1486, 3
220, 320, 170, 310, 24, True, True, False, True, 1486, LEFT, 170, RIGHT, DOWN, 1485, 1
220, 320, 170, 320, 24, False, True, True, True, 1485, DOWN, 150, RIGHT, SAME, 1484, 2
220, 320, 180, 320, 24, False, True, True, False, 1484, RIGHT, 290, RIGHT, SAME, 1483, 2
220, 320, 190, 320, 24, False, True, True, False, 1483, RIGHT, 280, RIGHT, SAME, 1482, 2
220, 320, 200, 320, 24, False, True, True, False, 1482, RIGHT, 270, RIGHT, SAME, 1481, 2
220, 320, 210, 320, 24, False, True, True, False, 1481, RIGHT, 260, RIGHT, SAME, 1581, 2
250, 440, 220, 320, 25, False, True, True, False, 1581, RIGHT, 250, RIGHT, DOWN, 1580, 2
250, 440, 230, 320, 25, False, True, True, False, 1580, RIGHT, 240, RIGHT, DOWN, 1579, 2
250, 440, 240, 320, 25, False, True, True, False, 1579, RIGHT, 230, RIGHT, DOWN, 1578, 2
250, 440, 250, 320, 25, False, True, True, False, 1578, RIGHT, 220, SAME, DOWN, 1577, 1
250, 440, 250, 330, 25, False, True, True, True, 1577, DOWN, 140, SAME, DOWN, 1576, 1
250, 440, 250, 340, 25, False, True, True, True, 1576, DOWN, 130, SAME, DOWN, 1575, 1
190, 90, 110, 50, 3, True, True, True, False, -1, RIGHT, 360, RIGHT, DOWN, -2, 2
190, 90, 120, 50, 3, True, True, True, False, -2, RIGHT, 350, RIGHT, DOWN, -3, 2
190, 90, 130, 50, 3, True, True, True, False, -3, RIGHT, 340, RIGHT, DOWN, -4, 2
190, 90, 140, 50, 3, True, True, True, False, -4, RIGHT, 330, RIGHT, DOWN, -5, 2
190, 90, 150, 50, 3, True, True, True, False, -5, RIGHT, 320, RIGHT, DOWN, -6, 2
190, 90, 160, 50, 3, True, True, True, False, -6, RIGHT, 310, RIGHT, DOWN, -7, 2
190, 90, 170, 50, 3, True, True, True, False, -7, RIGHT, 300, RIGHT, DOWN, -8, 2
190, 90, 180, 50, 3, True, True, True, False, -8, RIGHT, 290, RIGHT, DOWN, -9, 2
190, 90, 190, 50, 3, True, True, True, False, -9, RIGHT, 280, SAME, DOWN, -10, 1
190, 90, 190, 60, 3, False, True, True, True, -10, DOWN, 410, SAME, DOWN, -11, 1
190, 90, 190, 70, 3, False, True, True, True, -11, DOWN, 400, SAME, DOWN, -12, 1
190, 90, 190, 80, 3, False, True, True, True, -12, DOWN, 390, SAME, DOWN, 88, 1
350, 180, 190, 90, 4, False, True, True, True, 88, DOWN, 380, RIGHT, DOWN, 87, 2
350, 180, 200, 90, 4, True, True, True, False, 87, RIGHT, 270, RIGHT, DOWN, 86, 2
350, 180, 210, 90, 4, True, True, True, False, 86, RIGHT, 260, RIGHT, DOWN, 85, 2
350, 180, 220, 90, 4, True, True, True, False, 85, RIGHT, 250, RIGHT, DOWN, 84, 2
350, 180, 230, 90, 4, True, True, True, False, 84, RIGHT, 240, RIGHT, DOWN, 83, 2
350, 180, 240, 90, 4, True, True, True, False, 83, RIGHT, 230, RIGHT, DOWN, 82, 2
350, 180, 250, 90, 4, True, True, True, False, 82, RIGHT, 220, RIGHT, DOWN, 81, 2
350, 180, 260, 90, 4, True, True, True, False, 81, RIGHT, 210, RIGHT, DOWN, 80, 2
350, 180, 270, 90, 4, True, True, True, False, 80, RIGHT, 200, RIGHT, DOWN, 79, 2
350, 180, 280, 90, 4, True, True, True, False, 79, RIGHT, 190, RIGHT, DOWN, 78, 2
350, 180, 290, 90, 4, True, True, True, False, 78, RIGHT, 180, RIGHT, DOWN, 77, 2
350, 180, 300, 90, 4, True, True, True, False, 77, RIGHT, 170, RIGHT, DOWN, 76, 2
350, 180, 310, 90, 4, True, True, True, False, 76, RIGHT, 160, RIGHT, DOWN, 75, 2
350, 180, 320, 90, 4, True, True, True, False, 75, RIGHT, 150, RIGHT, DOWN, 74, 2
350, 180, 330, 90, 4, True, True, True, False, 74, RIGHT, 140, RIGHT, DOWN, 73, 2
350, 180, 340, 90, 4, True, True, True, False, 73, RIGHT, 130, RIGHT, DOWN, 72, 2
350, 180, 350, 90, 4, True, True, True, False, 72, RIGHT, 120, SAME, DOWN, 71, 1
350, 180, 350, 100, 4, False, True, True, True, 71, DOWN, 370, SAME, DOWN, 70, 1
350, 180, 350, 110, 4, False, True, True, True, 70, DOWN, 360, SAME, DOWN, 69, 1
350, 180, 350, 120, 4, False, True, True, True, 69, DOWN, 350, SAME, DOWN, 68, 1
350, 180, 350, 130, 4, False, True, True, True, 68, DOWN, 340, SAME, DOWN, 67, 1
350, 180, 350, 140, 4, False, True, True, True, 67, DOWN, 330, SAME, DOWN, 66, 1
350, 180, 350, 150, 4, False, True, True, True, 66, DOWN, 320, SAME, DOWN, 65, 1
350, 180, 350, 160, 4, False, True, True, True, 65, DOWN, 310, SAME, DOWN, 64, 1
350, 180, 350, 170, 4, False, True, True, True, 64, DOWN, 300, SAME, DOWN, 164, 1
150, 70, 350, 180, 5, False, True, True, True, 164, DOWN, 290, LEFT, UP, 163, 3
150, 70, 340, 180, 5, True, True, False, True, 163, LEFT, 340, LEFT, UP, 162, 3
150, 70, 330, 180, 5, True, True, False, True, 162, LEFT, 330, LEFT, UP, 161, 3
150, 70, 320, 180, 5, True, True, False, True, 161, LEFT, 320, LEFT, UP, 160, 3
150, 70, 310, 180, 5, True, True, False, True, 160, LEFT, 310, LEFT, UP, 159, 3
150, 70, 300, 180, 5, True, True, False, True, 159, LEFT, 300, LEFT, UP, 158, 3
150, 70, 290, 180, 5, True, True, False, True, 158, LEFT, 290, LEFT, UP, 157, 3
150, 70, 280, 180, 5, True, True, False, True, 157, LEFT, 280, LEFT, UP, 156, 3
150, 70, 270, 180, 5, True, True, False, True, 156, LEFT, 270, LEFT, UP, 155, 3
150, 70, 260, 180, 5, True, True, False, True, 155, LEFT, 260, LEFT, UP, 154, 3
150, 70, 250, 180, 5, True, True, False, True, 154, LEFT, 250, LEFT, UP, 153, 3
150, 70, 240, 180, 5, True, True, False, True, 153, LEFT, 240, LEFT, UP, 152, 3
150, 70, 230, 180, 5, True, True, False, True, 152, LEFT, 230, LEFT, UP, 151, 3
150, 70, 220, 180, 5, True, True, False, True, 151, LEFT, 220, LEFT, UP, 150, 3
150, 70, 210, 180, 5, True, True, False, True, 150, LEFT, 210, LEFT, UP, 149, 3
150, 70, 200, 180, 5, True, True, False, True, 149, LEFT, 200, LEFT, UP, 148, 3
150, 70, 190, 180, 5, True, True, False, True, 148, LEFT, 190, LEFT, UP, 147, 3
150, 70, 180, 180, 5, True, True, False, True, 147, LEFT, 180, LEFT, UP, 146, 3
150, 70, 170, 180, 5, True, True, False, True, 146, LEFT, 170, LEFT, UP, 145, 3
150, 70, 160, 180, 5, True, True, False, True, 145, LEFT, 160, LEFT, UP, 144, 3
150, 70, 150, 180, 5, True, True, False, True, 144, LEFT, 150, SAME, UP, 143, 0
150, 70, 150, 170, 5, True, False, True, True, 143, UP, 170, SAME, UP, 142, 0
150, 70, 150, 160, 5, True, False, True, True, 142, UP, 160, SAME, UP, 141, 0
150, 70, 150, 150, 5, True, False, True, True, 141, UP, 150, SAME, UP, 140, 0
150, 70, 150, 140, 5, True, False, True, True, 140, UP, 140, SAME, UP, 139, 0
150, 70, 150, 130, 5, True, False, True, True, 139, UP, 130, SAME, UP, 138, 0
150, 70, 150, 120, 5, True, False, True, True, 138, UP, 120, SAME, UP, 137, 0
150, 70, 150, 110, 5, True, False, True, True, 137, UP, 110, SAME, UP, 136, 0
150, 70, 150, 100, 5, True, False, True, True, 136, UP, 100, SAME, UP, 135, 0
150, 70, 150, 90, 5, True, False, True, True, 135, UP, 90, SAME, UP, 134, 0
150, 70, 150, 80, 5, True, False, True, True, 134, UP, 80, SAME, UP, 234, 0
440, 50, 150, 70, 6, True, False, True, True, 234, UP, 70, RIGHT, UP, 233, 2
440, 50, 160, 70, 6, True, True, True, False, 233, RIGHT, 310, RIGHT, UP, 232, 2
440, 50, 170, 70, 6, True, True, True, False, 232, RIGHT, 300, RIGHT, UP, 231, 2
440, 50, 180, 70, 6, True, True, True, False, 231, RIGHT, 290, RIGHT, UP, 230, 2
440, 50, 190, 70, 6, True, True, True, False, 230, RIGHT, 280, RIGHT, UP, 229, 2
440, 50, 200, 70, 6, True, True, True, False, 229, RIGHT, 270, RIGHT, UP, 228, 2
440, 50, 210, 70, 6, True, True, True, False, 228, RIGHT, 260, RIGHT, UP, 227, 2
440, 50, 220, 70, 6, True, True, True, False, 227, RIGHT, 250, RIGHT, UP, 226, 2
440, 50, 230, 70, 6, True, True, True, False, 226, RIGHT, 240, RIGHT, UP, 225, 2
440, 50, 240, 70, 6, True, True, True, False, 225, RIGHT, 230, RIGHT, UP, 224, 2
440, 50, 250, 70, 6, True, True, True, False, 224, RIGHT, 220, RIGHT, UP, 223, 2
440, 50, 260, 70, 6, True, True, True, False, 223, RIGHT, 210, RIGHT, UP, 222, 2
440, 50, 270, 70, 6, True, True, True, False, 222, RIGHT, 200, RIGHT, UP, 221, 2
440, 50, 280, 70, 6, True, True, True, False, 221, RIGHT, 190, RIGHT, UP, 220, 2
440, 50, 290, 70, 6, True, True, True, False, 220, RIGHT, 180, RIGHT, UP, 219, 2
440, 50, 300, 70, 6, True, True, True, False, 219, RIGHT, 170, RIGHT, UP, 218, 2
440, 50, 310, 70, 6, True, True, True, False, 218, RIGHT, 160, RIGHT, UP, 217, 2
440, 50, 320, 70, 6, True, True, True, False, 217, RIGHT, 150, RIGHT, UP, 216, 2
440, 50, 330, 70, 6, True, True, True, False, 216, RIGHT, 140, RIGHT, UP, 215, 2
440, 50, 340, 70, 6, True, True, True, False, 215, RIGHT, 130, RIGHT, UP, 214, 2
440, 50, 350, 70, 6, True, True, True, False, 214, RIGHT, 120, RIGHT, UP, 213, 2
440, 50, 360, 70, 6, True, True, True, False, 213, RIGHT, 110, RIGHT, UP, 212, 2
440, 50, 370, 70, 6, True, True, True, False, 212, RIGHT, 100, RIGHT, UP, 211, 2
440, 50, 380, 70, 6, True, True, True, False, 211, RIGHT, 90, RIGHT, UP, 210, 2
440, 50, 390, 70, 6, True, True, True, False, 210, RIGHT, 80, RIGHT, UP, 209, 2
440, 50, 400, 70, 6, True, True, True, False, 209, RIGHT, 70, RIGHT, UP, 208, 2
